"id"	"knockdown_method"	"target"	"cell"	"cell_type"	"platform"	"rep"	"sign"	"target_expr"	"pct_ko"	"pct_ko_threshold"
"GSM1128716"	"siRNA"	"GATA3"	"hBP-CD4+-Tcells"	"GATA3-Knockdown-3"	"GPL14550"	"k3"	-1	-0.381482545991813	NA	"No"
"GSM1128717"	"siRNA"	"GATA3"	"hBP-CD4+-Tcells"	"GATA3-Knockdown-4"	"GPL14550"	"k4"	-1	-0.299239005110605	NA	"No"
"GSM1128718"	"siRNA"	"JUN"	"hBP-CD4+-Tcells"	"JUN-Knockdown-1"	"GPL14550"	"k1"	-1	-0.354576628127143	NA	"No"
"GSM1128719"	"siRNA"	"JUN"	"hBP-CD4+-Tcells"	"JUN-Knockdown-2"	"GPL14550"	"k2"	-1	-0.377254564598777	NA	"No"
"GSM1128720"	"siRNA"	"JUN"	"hBP-CD4+-Tcells"	"JUN-Knockdown-3"	"GPL14550"	"k3"	-1	-0.386173915606335	NA	"No"
"GSM1128721"	"siRNA"	"JUN"	"hBP-CD4+-Tcells"	"JUN-Knockdown-4"	"GPL14550"	"k4"	-1	-0.375166766483673	NA	"No"
"GSM1128722"	"siRNA"	"MAF"	"hBP-CD4+-Tcells"	"MAF-knockdown-1"	"GPL14550"	"k1"	-1	-0.0642467576818339	NA	"No"
"GSM1128723"	"siRNA"	"MAF"	"hBP-CD4+-Tcells"	"MAF-knockdown-2"	"GPL14550"	"k2"	-1	-0.0444147140909577	NA	"No"
"GSM1128724"	"siRNA"	"MAF"	"hBP-CD4+-Tcells"	"MAF-knockdown-3"	"GPL14550"	"k3"	-1	-0.0599210991154419	NA	"No"
"GSM1128725"	"siRNA"	"MAF"	"hBP-CD4+-Tcells"	"MAF-knockdown-4"	"GPL14550"	"k4"	-1	-0.0545669622885091	NA	"No"
"GSM1128726"	"siRNA"	"NFATC3"	"hBP-CD4+-Tcells"	"NFATC3-knockdown-1"	"GPL14550"	"k1"	-1	-0.898059332317041	NA	"No"
"GSM1128727"	"siRNA"	"NFATC3"	"hBP-CD4+-Tcells"	"NFATC3-knockdown-2"	"GPL14550"	"k2"	-1	-0.959130461991451	NA	"No"
"GSM1128728"	"siRNA"	"NFATC3"	"hBP-CD4+-Tcells"	"NFATC3-knockdown-3"	"GPL14550"	"k3"	-1	-0.527216384528288	NA	"No"
"GSM1128729"	"siRNA"	"NFATC3"	"hBP-CD4+-Tcells"	"NFATC3-knockdown-4"	"GPL14550"	"k4"	-1	-0.840764007964994	NA	"No"
"GSM1128730"	"siRNA"	"NFKB1"	"hBP-CD4+-Tcells"	"NFKB1-knockdown-1"	"GPL14550"	"k1"	-1	-0.301859401646028	NA	"No"
"GSM1128731"	"siRNA"	"NFKB1"	"hBP-CD4+-Tcells"	"NFKB1-knockdown-2"	"GPL14550"	"k2"	-1	-0.301716775383294	NA	"No"
"GSM1128732"	"siRNA"	"NFKB1"	"hBP-CD4+-Tcells"	"NFKB1-knockdown-3"	"GPL14550"	"k3"	-1	0.688288364280051	NA	"No"
"GSM1128733"	"siRNA"	"NFKB1"	"hBP-CD4+-Tcells"	"NFKB1-knockdown-4"	"GPL14550"	"k4"	-1	0.301489457345685	NA	"No"
"GSM1128734"	"siRNA"	"STAT3"	"hBP-CD4+-Tcells"	"STAT3-knockdown-1"	"GPL14550"	"k1"	-1	-0.445186455940937	NA	"No"
"GSM1128735"	"siRNA"	"STAT3"	"hBP-CD4+-Tcells"	"STAT3-knockdown-2"	"GPL14550"	"k2"	-1	-0.466297142989653	NA	"No"
"GSM1128736"	"siRNA"	"STAT3"	"hBP-CD4+-Tcells"	"STAT3-knockdown-3"	"GPL14550"	"k3"	-1	-0.604932591793137	NA	"No"
"GSM1128737"	"siRNA"	"STAT3"	"hBP-CD4+-Tcells"	"STAT3-knockdown-4"	"GPL14550"	"k4"	-1	-0.589457860812416	NA	"No"
"GSM1532613"	"shRNA"	"TWIST1"	"CAF14"	"CAF14-twist1-knockdown-rep1"	"GPL13607"	"k1"	-1	-0.355582261443823	NA	"No"
"GSM1532615"	"shRNA"	"TWIST1"	"CAF14"	"CAF14-twist1-knockdown-rep2"	"GPL13607"	"k2"	-1	-1.82028067371724	NA	"No"
"GSM1532617"	"shRNA"	"TWIST1"	"CAF32"	"CAF32-twist1-knockdown-rep1"	"GPL13607"	"k1"	-1	-0.207568827886287	NA	"No"
"GSM1532619"	"shRNA"	"TWIST1"	"CAF32"	"CAF32-twist1-knockdown-rep2"	"GPL13607"	"k2"	-1	-0.293795800136082	NA	"No"
"GSM2474575"	"siRNA"	"NFE2L2"	"A549"	"NRF2-siRNA-knockdown-biological-rep1"	"GPL15207"	"k1"	-1	-0.523087137060387	NA	"No"
"GSM2474576"	"siRNA"	"NFE2L2"	"A549"	"NRF2-siRNA-knockdown-biological-rep2"	"GPL15207"	"k2"	-1	-0.354711220917338	NA	"No"
"GSM2474577"	"siRNA"	"NFE2L2"	"A549"	"NRF2-siRNA-knockdown-biological-rep3"	"GPL15207"	"k3"	-1	-0.528139279296752	NA	"No"
"GSM915659"	"shRNA"	"HNF1B"	"RMG2"	"RMG2-HNF1b-sh2-rep1"	"GPL570"	"k1"	-1	-0.500096473168467	NA	"No"
"GSM915660"	"shRNA"	"HNF1B"	"RMG2"	"RMG2-HNF1b-sh1-rep5"	"GPL570"	"k5"	-1	-0.468526510245831	NA	"No"
"GSM915661"	"shRNA"	"HNF1B"	"RMG2"	"RMG2-HNF1b-sh2-rep2"	"GPL570"	"k2"	-1	-0.424775053712092	NA	"No"
"GSM915662"	"shRNA"	"HNF1B"	"RMG2"	"RMG2-HNF1b-sh2-rep3"	"GPL570"	"k3"	-1	-0.617213463320902	NA	"No"
"GSM915663"	"shRNA"	"HNF1B"	"RMG2"	"RMG2-HNF1b-sh2-rep4"	"GPL570"	"k4"	-1	-0.682784689666742	NA	"No"
"GSM915664"	"shRNA"	"HNF1B"	"RMG2"	"RMG2-HNF1b-sh2-rep5"	"GPL570"	"k5"	-1	-0.759383192708941	NA	"No"
"GSM915665"	"shRNA"	"HNF1B"	"RMG2"	"RMG2-HNF1b-sh1-rep1"	"GPL570"	"k1"	-1	-0.499551456357084	NA	"No"
"GSM915666"	"shRNA"	"HNF1B"	"RMG2"	"RMG2-HNF1b-sh1-rep2"	"GPL570"	"k2"	-1	-0.429364852835807	NA	"No"
"GSM915667"	"shRNA"	"HNF1B"	"RMG2"	"RMG2-HNF1b-sh1-rep3"	"GPL570"	"k3"	-1	-0.500860643985753	NA	"No"
"GSM915668"	"shRNA"	"HNF1B"	"RMG2"	"RMG2-HNF1b-sh1-rep4"	"GPL570"	"k4"	-1	-0.352408133577755	NA	"No"
"GSM459761"	"Control"	"NAN"	"HCT116"	"HCT116+MMS-HG18-(ChIP-chip)"	"GPL9448"	"c1"	1	NA	NA	"No"
"GSM459762"	"Control"	"NAN"	"LNCaP"	"LNCaP-HG18-(ChIP-chip)"	"GPL9448"	"c1"	1	NA	NA	"No"
"GSM461958"	"siRNA"	"ATF3"	"HCT116"	"HCT116-siAtf3-0hr"	"GPL4133"	"k1"	-1	-0.368208418392145	3.14684490810196	"Yes"
"GSM461959"	"siRNA"	"ATF3"	"HCT116"	"HCT116-siATF3-6hr"	"GPL4133"	"k1"	-1	0.014182949353553	3.14684490810196	"Yes"
"GSM461960"	"siRNA"	"ATF3"	"HCT116"	"HCT116-siATF3-12hr"	"GPL4133"	"k1"	-1	-0.014182949353553	3.14684490810196	"Yes"
"GSM461961"	"siRNA"	"ATF3"	"HCT116"	"HCT116-siATF3-24hr"	"GPL4133"	"k1"	-1	-0.162272771459123	3.14684490810196	"Yes"
"GSM2611221"	"shRNA"	"RUNX1"	"MV4-11"	"MV4-11-sh-Rx1-moderate-rep1"	"GPL17692"	"k1"	-1	0.727779267254944	NA	"No"
"GSM2611222"	"shRNA"	"RUNX1"	"MV4-11"	"MV4-11-sh-Rx1-profound--1-rep1"	"GPL17692"	"k1"	-1	-0.447410446804293	NA	"No"
"GSM2611223"	"shRNA"	"RUNX1"	"MV4-11"	"MV4-11-sh-Rx1-profound--2-rep1"	"GPL17692"	"k1"	-1	-0.587758051919287	NA	"No"
"GSM1660669"	"siRNA"	"SOX2"	"hESCs"	"SOX2-KD-48hr"	"GPL10558"	"k1"	-1	-1	NA	"No"
"GSM1120469"	"Control"	"NAN"	"NAN"	"SKNBE2-siControl-biological-rep1"	"GPL13158"	"c1"	1	NA	NA	"No"
"GSM1120470"	"Control"	"NAN"	"NAN"	"SKNBE2-siControl-biological-rep2"	"GPL13158"	"c2"	1	NA	NA	"No"
"GSM1519472"	"siRNA"	"NAN"	"NAN"	"human-neural-progenitor-cell-line-Control-siRNA-replicate1"	"GPL10558"	"NAN"	-1	NA	NA	"No"
"GSM1519473"	"siRNA"	"NAN"	"NAN"	"human-neural-progenitor-cell-line-Control-siRNA-replicate2"	"GPL10558"	"NAN"	-1	NA	NA	"No"
"GSM1519474"	"siRNA"	"NAN"	"NAN"	"human-neural-progenitor-cell-line-Control-siRNA-replicate3"	"GPL10558"	"NAN"	-1	NA	NA	"No"
"GSM1519475"	"siRNA"	"NAN"	"NAN"	"human-neural-progenitor-cell-line-Control-siRNA-replicate4"	"GPL10558"	"NAN"	-1	NA	NA	"No"
"GSM1519476"	"siRNA"	"NAN"	"NAN"	"human-neural-progenitor-cell-line-TCF4-siRNA-s13863-replicate1"	"GPL10558"	"NAN"	-1	NA	NA	"No"
"GSM1519477"	"siRNA"	"NAN"	"NAN"	"human-neural-progenitor-cell-line-TCF4-siRNA-s13863-replicate2"	"GPL10558"	"NAN"	-1	NA	NA	"No"
"GSM1519478"	"siRNA"	"NAN"	"NAN"	"human-neural-progenitor-cell-line-TCF4-siRNA-s13863-replicate3"	"GPL10558"	"NAN"	-1	NA	NA	"No"
"GSM1519479"	"siRNA"	"NAN"	"NAN"	"human-neural-progenitor-cell-line-TCF4-siRNA-s13863-replicate4"	"GPL10558"	"NAN"	-1	NA	NA	"No"
"GSM1519480"	"siRNA"	"NAN"	"NAN"	"human-neural-progenitor-cell-line-TCF4-siRNA-s13864-replicate1"	"GPL10558"	"NAN"	-1	NA	NA	"No"
"GSM1519481"	"siRNA"	"NAN"	"NAN"	"human-neural-progenitor-cell-line-TCF4-siRNA-s13864-replicate2"	"GPL10558"	"NAN"	-1	NA	NA	"No"
"GSM1519482"	"siRNA"	"NAN"	"NAN"	"human-neural-progenitor-cell-line-TCF4-siRNA-s13864-replicate3"	"GPL10558"	"NAN"	-1	NA	NA	"No"
"GSM1519483"	"siRNA"	"NAN"	"NAN"	"human-neural-progenitor-cell-line-TCF4-siRNA-s13864-replicate4"	"GPL10558"	"NAN"	-1	NA	NA	"No"
"GSM782696"	"siRNA"	"NAN"	"NAN"	"A375-siRNA-ABL1-48h"	"GPL570"	"NAN"	-1	NA	NA	"No"
"GSM782697"	"siRNA"	"NAN"	"NAN"	"A375-siRNA-AKT1-48h"	"GPL570"	"NAN"	-1	NA	NA	"No"
"GSM782698"	"siRNA"	"NAN"	"NAN"	"A375-siRNA-CCNA2-48h"	"GPL570"	"NAN"	-1	NA	NA	"No"
"GSM782699"	"siRNA"	"NAN"	"NAN"	"A375-siRNA-CCNB1-48h"	"GPL570"	"NAN"	-1	NA	NA	"No"
"GSM782700"	"siRNA"	"NAN"	"NAN"	"A375-siRNA-CCNB2-48h"	"GPL570"	"NAN"	-1	NA	NA	"No"
"GSM782701"	"siRNA"	"NAN"	"NAN"	"A375-siRNA-CCND3-48h"	"GPL570"	"NAN"	-1	NA	NA	"No"
"GSM782702"	"siRNA"	"NAN"	"NAN"	"A375-siRNA-CDC16-48h"	"GPL570"	"NAN"	-1	NA	NA	"No"
"GSM782703"	"siRNA"	"NAN"	"NAN"	"A375-siRNA-CDC2-48h"	"GPL570"	"NAN"	-1	NA	NA	"No"
"GSM782704"	"siRNA"	"NAN"	"NAN"	"A375-siRNA-CDC25B-48h"	"GPL570"	"NAN"	-1	NA	NA	"No"
"GSM782705"	"siRNA"	"NAN"	"NAN"	"A375-siRNA-CDC37-48h"	"GPL570"	"NAN"	-1	NA	NA	"No"
"GSM782706"	"siRNA"	"NAN"	"NAN"	"A375-siRNA-CDK2-48h"	"GPL570"	"NAN"	-1	NA	NA	"No"
"GSM782707"	"siRNA"	"NAN"	"NAN"	"A375-siRNA-CDK4-48h"	"GPL570"	"NAN"	-1	NA	NA	"No"
"GSM782708"	"siRNA"	"NAN"	"NAN"	"A375-siRNA-CDK7-48h"	"GPL570"	"NAN"	-1	NA	NA	"No"
"GSM782709"	"siRNA"	"NAN"	"NAN"	"A375-siRNA-CDKN2C-48h"	"GPL570"	"NAN"	-1	NA	NA	"No"
"GSM782710"	"siRNA"	"NAN"	"NAN"	"A375-siRNA-CEBPD-48h"	"GPL570"	"NAN"	-1	NA	NA	"No"
"GSM782711"	"siRNA"	"NAN"	"NAN"	"A375-siRNA-CEBPZ-48h"	"GPL570"	"NAN"	-1	NA	NA	"No"
"GSM782712"	"siRNA"	"NAN"	"NAN"	"A375-siRNA-CHEK1-48h"	"GPL570"	"NAN"	-1	NA	NA	"No"
"GSM782713"	"siRNA"	"NAN"	"NAN"	"A375-siRNA-CTNNB1-48h"	"GPL570"	"NAN"	-1	NA	NA	"No"
"GSM782714"	"siRNA"	"NAN"	"NAN"	"A375-siRNA-ETS1-48h"	"GPL570"	"NAN"	-1	NA	NA	"No"
"GSM782715"	"siRNA"	"NAN"	"NAN"	"A375-siRNA-FOXM1-48h"	"GPL570"	"NAN"	-1	NA	NA	"No"
"GSM782716"	"siRNA"	"NAN"	"NAN"	"A375-siRNA-FOXO3A-48h"	"GPL570"	"NAN"	-1	NA	NA	"No"
"GSM782717"	"siRNA"	"NAN"	"NAN"	"A375-siRNA-GABARAP-48h"	"GPL570"	"NAN"	-1	NA	NA	"No"
"GSM782718"	"siRNA"	"NAN"	"NAN"	"A375-siRNA-HDAC2-48h"	"GPL570"	"NAN"	-1	NA	NA	"No"
"GSM782719"	"siRNA"	"NAN"	"NAN"	"A375-siRNA-HDAC3-48h"	"GPL570"	"NAN"	-1	NA	NA	"No"
"GSM782720"	"siRNA"	"NAN"	"NAN"	"A375-siRNA-HSF2-48h"	"GPL570"	"NAN"	-1	NA	NA	"No"
"GSM782721"	"siRNA"	"NAN"	"NAN"	"A375-siRNA-MAP2K1-48h"	"GPL570"	"NAN"	-1	NA	NA	"No"
"GSM782722"	"siRNA"	"NAN"	"NAN"	"A375-siRNA-MAPK1-48h"	"GPL570"	"NAN"	-1	NA	NA	"No"
"GSM782723"	"siRNA"	"NAN"	"NAN"	"A375-siRNA-MCM2-48h"	"GPL570"	"NAN"	-1	NA	NA	"No"
"GSM782724"	"siRNA"	"NAN"	"NAN"	"A375-siRNA-MITF-48h"	"GPL570"	"NAN"	-1	NA	NA	"No"
"GSM782725"	"siRNA"	"NAN"	"NAN"	"A375-siRNA-NCOR2-48h"	"GPL570"	"NAN"	-1	NA	NA	"No"
"GSM782726"	"siRNA"	"NAN"	"NAN"	"A375-siRNA-NMI-48h"	"GPL570"	"NAN"	-1	NA	NA	"No"
"GSM782727"	"siRNA"	"NAN"	"NAN"	"A375-siRNA-PCNA-48h"	"GPL570"	"NAN"	-1	NA	NA	"No"
"GSM782728"	"siRNA"	"NAN"	"NAN"	"A375-siRNA-PIAS1-48h"	"GPL570"	"NAN"	-1	NA	NA	"No"
"GSM782729"	"siRNA"	"NAN"	"NAN"	"A375-siRNA-PIK3CB-48h"	"GPL570"	"NAN"	-1	NA	NA	"No"
"GSM782730"	"siRNA"	"NAN"	"NAN"	"A375-siRNA-RB1-48h"	"GPL570"	"NAN"	-1	NA	NA	"No"
"GSM782731"	"siRNA"	"NAN"	"NAN"	"A375-siRNA-RBL2-48h"	"GPL570"	"NAN"	-1	NA	NA	"No"
"GSM782732"	"siRNA"	"NAN"	"NAN"	"A375-siRNA-RELA-48h"	"GPL570"	"NAN"	-1	NA	NA	"No"
"GSM782733"	"siRNA"	"NAN"	"NAN"	"A375-siRNA-CONTROL1-48h"	"GPL570"	"NAN"	-1	NA	NA	"No"
"GSM782734"	"siRNA"	"NAN"	"NAN"	"A375-siRNA-CONTROL2-48h"	"GPL570"	"NAN"	-1	NA	NA	"No"
"GSM782735"	"siRNA"	"NAN"	"NAN"	"A375-siRNA-CONTORL3-48h"	"GPL570"	"NAN"	-1	NA	NA	"No"
"GSM782736"	"siRNA"	"NAN"	"NAN"	"A375-siRNA-SKP2-48h"	"GPL570"	"NAN"	-1	NA	NA	"No"
"GSM782737"	"siRNA"	"NAN"	"NAN"	"A375-siRNA-SP1-48h"	"GPL570"	"NAN"	-1	NA	NA	"No"
"GSM782738"	"siRNA"	"NAN"	"NAN"	"A375-siRNA-SP100-48h"	"GPL570"	"NAN"	-1	NA	NA	"No"
"GSM782739"	"siRNA"	"NAN"	"NAN"	"A375-siRNA-STAT1-48h"	"GPL570"	"NAN"	-1	NA	NA	"No"
"GSM782740"	"siRNA"	"NAN"	"NAN"	"A375-siRNA-STAT3-48h"	"GPL570"	"NAN"	-1	NA	NA	"No"
"GSM782741"	"siRNA"	"NAN"	"NAN"	"A375-siRNA-STAT6-48h"	"GPL570"	"NAN"	-1	NA	NA	"No"
"GSM782742"	"siRNA"	"NAN"	"NAN"	"A375-siRNA-TCEA1-48h"	"GPL570"	"NAN"	-1	NA	NA	"No"
"GSM782743"	"siRNA"	"NAN"	"NAN"	"A375-siRNA-TP53-48h"	"GPL570"	"NAN"	-1	NA	NA	"No"
"GSM2476181"	"Control"	"NAN"	"NAN"	"scramble-control-replicate-1-HCE-[siKLF7-undifferentiated]"	"GPL6244"	"NAN"	1	NA	NA	"No"
"GSM2476182"	"Control"	"NAN"	"NAN"	"scramble-control-replicate-2-HCE-[siKLF7-undifferentiated]"	"GPL6244"	"NAN"	1	NA	NA	"No"
"GSM1130657"	"Control"	"NAN"	"NAN"	"trophoblast-72h-control-siRNA-replicate-1"	"GPL10558"	"NAN"	1	NA	NA	"No"
"GSM1130658"	"siRNA"	"NAN"	"NAN"	"trophoblast-72h-ERRG-siRNA-replicate-1"	"GPL10558"	"NAN"	-1	NA	NA	"No"
"GSM1130660"	"Control"	"NAN"	"NAN"	"trophoblast-72h-control-siRNA-replicate-2"	"GPL10558"	"NAN"	1	NA	NA	"No"
"GSM1130661"	"siRNA"	"NAN"	"NAN"	"trophoblast-72h-ERRG-siRNA-replicate-2"	"GPL10558"	"NAN"	-1	NA	NA	"No"
"GSM1130663"	"Control"	"NAN"	"NAN"	"trophoblast-72h-control-siRNA-replicate-3"	"GPL10558"	"NAN"	1	NA	NA	"No"
"GSM1130664"	"siRNA"	"NAN"	"NAN"	"trophoblast-72h-ERRG-siRNA-replicate-3"	"GPL10558"	"NAN"	-1	NA	NA	"No"
"GSM1519538"	"Control"	"NAN"	"NAN"	"A673-siControl-rep1"	"GPL19264"	"c1"	1	NA	NA	"No"
"GSM1519539"	"Control"	"NAN"	"NAN"	"A673-siControl-rep2"	"GPL19264"	"c2"	1	NA	NA	"No"
"GSM1519543"	"Control"	"NAN"	"NAN"	"SK-N-MC-siControl-rep1"	"GPL19264"	"c1"	1	NA	NA	"No"
"GSM1519544"	"Control"	"NAN"	"NAN"	"SK-N-MC-siControl-rep2"	"GPL19264"	"c2"	1	NA	NA	"No"
"GSM1185668"	"siRNA"	"PGR"	"Human-endometrial-stromal-cell-sample-1-endogenous-PGR-knockdown"	"Sample-1-siPGR"	"GPL571"	"k1"	-1	-1.70817386422122	NA	"No"
"GSM1185669"	"siRNA"	"PGR"	"Human-endometrial-stromal-cell-sample-1-expressing-flag-PRA"	"Sample-1-PRA"	"GPL571"	"k1"	-1	NA	NA	"No"
"GSM1185670"	"siRNA"	"PGR"	"Human-endometrial-stromal-cell-sample-1-expressing-flag-PRB"	"Sample-1-PRB"	"GPL571"	"k1"	-1	NA	NA	"No"
"GSM1185671"	"siRNA"	"PGR"	"Human-endometrial-stromal-cell-sample-1-expressing-flag-PRA-and-flag-PRB"	"Sample-1-PRA-and-PRB"	"GPL571"	"k1"	-1	NA	NA	"No"
"GSM1185673"	"siRNA"	"PGR"	"Human-endometrial-stromal-cell-sample-2-endogenous-PGR-knockdown"	"Sample-2-siPGR"	"GPL571"	"k2"	-1	0.248051279651895	NA	"No"
"GSM1185674"	"siRNA"	"PGR"	"Human-endometrial-stromal-cell-sample-2-expressing-flag-PRA"	"Sample-2-PRA"	"GPL571"	"k2"	-1	NA	NA	"No"
"GSM1185675"	"siRNA"	"PGR"	"Human-endometrial-stromal-cell-sample-2-expressing-flag-PRB"	"Sample-2-PRB"	"GPL571"	"k2"	-1	NA	NA	"No"
"GSM1185676"	"siRNA"	"PGR"	"Human-endometrial-stromal-cell-sample-2-expressing-flag-PRA-and-flag-PRB"	"Sample-2-PRA-and-PRB"	"GPL571"	"k2"	-1	NA	NA	"No"
"GSM2027280"	"siRNA"	"MTF1"	"Caco2"	"Low-Zinc-+-MTF1-siRNA-(rep1)"	"GPL10558"	"k1"	-1	-0.132944402660636	NA	"No"
"GSM2027281"	"siRNA"	"MTF1"	"Caco2"	"Low-Zinc-+-MTF1-siRNA-(rep2)"	"GPL10558"	"k2"	-1	-0.742266999905819	NA	"No"
"GSM2027282"	"siRNA"	"MTF1"	"Caco2"	"Low-Zinc-+-MTF1-siRNA-(rep3)"	"GPL10558"	"k3"	-1	-0.709013154392467	NA	"No"
"GSM2027283"	"siRNA"	"MTF1"	"Caco2"	"High-Zinc-+-MTF1-siRNA-(rep1)"	"GPL10558"	"k1"	-1	-0.816091028341256	NA	"No"
"GSM2027284"	"siRNA"	"MTF1"	"Caco2"	"High-Zinc-+-MTF1-siRNA-(rep2)"	"GPL10558"	"k2"	-1	-0.162930466129862	NA	"No"
"GSM2027285"	"siRNA"	"MTF1"	"Caco2"	"High-Zinc-+-MTF1-siRNA-(rep3)"	"GPL10558"	"k3"	-1	-1.06915440338409	NA	"No"
"GSM1044675"	"siRNA"	"NR3C1"	"Primary-human-endometrial-stromal-cells"	"GR-siRNA-rep1"	"GPL6244"	"k1"	-1	-0.324324324324325	NA	"No"
"GSM1044676"	"siRNA"	"NR3C1"	"Primary-human-endometrial-stromal-cells"	"GR-siRNA-rep2"	"GPL6244"	"k2"	-1	-0.648648648648648	NA	"No"
"GSM1044677"	"siRNA"	"NR3C1"	"Primary-human-endometrial-stromal-cells"	"GR-siRNA-rep3"	"GPL6244"	"k3"	-1	0.336336336336336	NA	"No"
"GSM1044678"	"siRNA"	"NR3C1"	"Primary-human-endometrial-stromal-cells"	"GR-siRNA-rep4"	"GPL6244"	"k4"	-1	0.372372372372372	NA	"No"
"GSM1044679"	"siRNA"	"NR3C2"	"Primary-human-endometrial-stromal-cells"	"MR-siRNA-rep1"	"GPL6244"	"k1"	-1	NA	NA	"No"
"GSM1044680"	"siRNA"	"NR3C2"	"Primary-human-endometrial-stromal-cells"	"MR-siRNA-rep2"	"GPL6244"	"k2"	-1	NA	NA	"No"
"GSM1044681"	"siRNA"	"NR3C2"	"Primary-human-endometrial-stromal-cells"	"MR-siRNA-rep3"	"GPL6244"	"k3"	-1	NA	NA	"No"
"GSM1044682"	"siRNA"	"NR3C2"	"Primary-human-endometrial-stromal-cells"	"MR-siRNA-rep4"	"GPL6244"	"k4"	-1	NA	NA	"No"
"GSM530332"	"shRNA"	"ETV4"	"PC3"	"Knockdown-of-ETV4-in-PC3-cells-using-first-shRNA-(ETV4a)-replicate-1"	"GPL4133"	"k1"	-1	0.0721804511278196	NA	"No"
"GSM530333"	"shRNA"	"ETV4"	"PC3"	"Knockdown-of-ETV4-in-PC3-cells-using-first-shRNA-(ETV4a)-replicate-2"	"GPL4133"	"k2"	-1	-3.41052631578947	NA	"No"
"GSM530334"	"shRNA"	"ETV4"	"PC3"	"Knockdown-of-ETV4-in-PC3-cells-using-second-shRNA-(ETV4b)-replicate-1"	"GPL4133"	"k1"	-1	0.156390977443609	NA	"No"
"GSM530335"	"shRNA"	"ETV4"	"PC3"	"Knockdown-of-ETV4-in-PC3-cells-using-second-shRNA-(ETV4b)-replicate-2"	"GPL4133"	"k2"	-1	-0.0721804511278196	NA	"No"
"GSM1782660"	"shRNA"	"TP53"	"JVM2"	"JVM2-shp53-2"	"GPL10558"	"k2"	-1	0	NA	"No"
"GSM1782661"	"shRNA"	"TP53"	"JVM2"	"JVM2-shp53-3"	"GPL10558"	"k3"	-1	0	NA	"No"
"GSM1782662"	"shRNA"	"TP53"	"JVM2"	"JVM2-shp53-KPT185-1"	"GPL10558"	"k1"	-1	0	NA	"No"
"GSM1782663"	"shRNA"	"TP53"	"JVM2"	"JVM2-shp53-KPT185-2"	"GPL10558"	"k2"	-1	0	NA	"No"
"GSM1782664"	"shRNA"	"TP53"	"JVM2"	"JVM2-shp53-KPT185-3"	"GPL10558"	"k3"	-1	0	NA	"No"
"GSM734109"	"siRNA"	"GATA2"	"HMVEC"	"Human-dermal-microvascular-endothelial-cell-si-GATA2--1"	"GPL570"	"k1"	-1	0.739361702127665	NA	"No"
"GSM734110"	"siRNA"	"GATA2"	"HMVEC"	"Human-dermal-microvascular-endothelial-cell-si-GATA2--2"	"GPL570"	"k2"	-1	-0.563829787234039	NA	"No"
"GSM1331555"	"siRNA"	"FOXM1"	"MCF7"	"siFOXM1Veh24h-rep1"	"GPL96"	"k1"	-1	-0.701824553699257	2.19631152247682	"Yes"
"GSM1331556"	"siRNA"	"FOXM1"	"MCF7"	"siFOXM1Veh24h-rep2"	"GPL96"	"k2"	-1	-0.67620468177395	2.19631152247682	"Yes"
"GSM1331557"	"siRNA"	"FOXM1"	"MCF7"	"siFOXM1TOT24h"	"GPL96"	"k1"	-1	-0.624595892616624	2.19631152247682	"Yes"
"GSM2429835"	"shRNA"	"TCF7L1"	"HCT116"	"MS4-A"	"GPL10558"	"k1"	-1	-0.512593657775572	-0.464646499949694	"No"
"GSM2429836"	"shRNA"	"TCF7L1"	"HCT116"	"MS4-B"	"GPL10558"	"k2"	-1	-0.180181350396703	-0.464646499949694	"No"
"GSM2429837"	"shRNA"	"TCF7L1"	"HCT116"	"MS4-C"	"GPL10558"	"k3"	-1	-0.939628109607928	-0.464646499949694	"No"
"GSM143693"	"RNAi"	"SMAD2"	"Hep3B"	"Identification-of-Smad2-dependent-genes-in-Hep3B-cells"	"GPL4525"	"k1"	-1	-1	NA	"No"
"GSM143842"	"RNAi"	"SMAD3"	"Hep3B"	"Identification-of-Smad3-dependent-genes-in-Hep3B-cells"	"GPL4525"	"k1"	-1	0.999999999999999	NA	"No"
"GSM143843"	"RNAi"	"SMAD4"	"Hep3B"	"Identification-of-Smad4-dependent-genes-in-Hep3B-cells"	"GPL4525"	"k1"	-1	1	NA	"No"
"GSM143845"	"RNAi"	"SMAD2"	"Hep3B"	"Identification-of-the-off-target-genes-induced-by-Smad2-RNAi"	"GPL4525"	"k1"	-1	1	NA	"No"
"GSM143846"	"RNAi"	"SMAD3"	"Hep3B"	"Identification-of-the-off-target-genes-induced-by-Smad3-RNAi"	"GPL4525"	"k1"	-1	-0.999999999999999	NA	"No"
"GSM143847"	"RNAi"	"SMAD4"	"Hep3B"	"Identification-of-the-off-target-genes-induced-by-Smad4-RNAi"	"GPL4525"	"k1"	-1	-1	NA	"No"
"GSM928445"	"siRNA"	"ESR1"	"MCF7"	"MCF7-siRNA-ESR1-24h-AM0006-7.1"	"GPL570"	"k1"	-1	-0.391595664230578	-3.65161626215326	"No"
"GSM928446"	"siRNA"	"ESR1"	"MCF7"	"MCF7-siRNA-ESR1-24h-AM0003-8.1"	"GPL570"	"k2"	-1	-0.517894788708826	-3.65161626215326	"No"
