id	knockdown_method	target	cell	cell_type	db	platform	rep	sign	target_expr	pct_ko	n_row	pct_ko_threshold	components
CRISPRi.USF1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR545HTM.k2	CRISPRi	USF1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR545HTM	k2	-1	12.5	0.7225997369574749	row_31	Yes	local_enrichment
CRISPRi.USF1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR545HTM.k2	CRISPRi	USF1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR545HTM	k2	-1	12.5	0.7225997369574749	row_31	Yes	delta
CRISPRi.USF1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR545HTM.k2	CRISPRi	USF1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR545HTM	k2	-1	12.5	0.7225997369574749	row_31	Yes	quant_nes
CRISPRi.USF1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR545HTM.c1	CRISPRi	USF1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR545HTM	c1	1	42.76		row_32	No	total_enrichment
CRISPRi.USF1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR545HTM.c1	CRISPRi	USF1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR545HTM	c1	1	42.76		row_32	No	local_enrichment
CRISPRi.USF1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR545HTM.c1	CRISPRi	USF1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR545HTM	c1	1	42.76		row_32	No	delta
CRISPRi.USF1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR545HTM.c1	CRISPRi	USF1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR545HTM	c1	1	42.76		row_32	No	quant_nes
CRISPRi.USF1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR545HTM.c2	CRISPRi	USF1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR545HTM	c2	1	48.48		row_33	No	total_enrichment
CRISPRi.USF1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR545HTM.c2	CRISPRi	USF1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR545HTM	c2	1	48.48		row_33	No	local_enrichment
CRISPRi.USF1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR545HTM.c2	CRISPRi	USF1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR545HTM	c2	1	48.48		row_33	No	delta
CRISPRi.USF1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR545HTM.c2	CRISPRi	USF1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR545HTM	c2	1	48.48		row_33	No	quant_nes
shRNA.PCBP1.HepG2.Liver_Cell_line.ENCODE.ENCSR635FRH.k1	shRNA	PCBP1	HepG2	Liver_Cell_line	ENCODE	ENCSR635FRH	k1	-1	28.53	0.8630375823324291	row_34	Yes	total_enrichment
shRNA.PCBP1.HepG2.Liver_Cell_line.ENCODE.ENCSR635FRH.k1	shRNA	PCBP1	HepG2	Liver_Cell_line	ENCODE	ENCSR635FRH	k1	-1	28.53	0.8630375823324291	row_34	Yes	local_enrichment
shRNA.PCBP1.HepG2.Liver_Cell_line.ENCODE.ENCSR635FRH.k1	shRNA	PCBP1	HepG2	Liver_Cell_line	ENCODE	ENCSR635FRH	k1	-1	28.53	0.8630375823324291	row_34	Yes	delta
shRNA.PCBP1.HepG2.Liver_Cell_line.ENCODE.ENCSR635FRH.k1	shRNA	PCBP1	HepG2	Liver_Cell_line	ENCODE	ENCSR635FRH	k1	-1	28.53	0.8630375823324291	row_34	Yes	quant_nes
shRNA.PCBP1.HepG2.Liver_Cell_line.ENCODE.ENCSR635FRH.k2	shRNA	PCBP1	HepG2	Liver_Cell_line	ENCODE	ENCSR635FRH	k2	-1	28.03	0.8630375823324291	row_35	Yes	total_enrichment
shRNA.PCBP1.HepG2.Liver_Cell_line.ENCODE.ENCSR635FRH.k2	shRNA	PCBP1	HepG2	Liver_Cell_line	ENCODE	ENCSR635FRH	k2	-1	28.03	0.8630375823324291	row_35	Yes	local_enrichment
shRNA.PCBP1.HepG2.Liver_Cell_line.ENCODE.ENCSR635FRH.k2	shRNA	PCBP1	HepG2	Liver_Cell_line	ENCODE	ENCSR635FRH	k2	-1	28.03	0.8630375823324291	row_35	Yes	delta
shRNA.PCBP1.HepG2.Liver_Cell_line.ENCODE.ENCSR635FRH.k2	shRNA	PCBP1	HepG2	Liver_Cell_line	ENCODE	ENCSR635FRH	k2	-1	28.03	0.8630375823324291	row_35	Yes	quant_nes
shRNA.PCBP1.HepG2.Liver_Cell_line.ENCODE.ENCSR635FRH.c1	shRNA	PCBP1	HepG2	Liver_Cell_line	ENCODE	ENCSR635FRH	c1	1	200.81		row_36	No	total_enrichment
shRNA.PCBP1.HepG2.Liver_Cell_line.ENCODE.ENCSR635FRH.c1	shRNA	PCBP1	HepG2	Liver_Cell_line	ENCODE	ENCSR635FRH	c1	1	200.81		row_36	No	local_enrichment
shRNA.PCBP1.HepG2.Liver_Cell_line.ENCODE.ENCSR635FRH.c1	shRNA	PCBP1	HepG2	Liver_Cell_line	ENCODE	ENCSR635FRH	c1	1	200.81		row_36	No	delta
shRNA.PCBP1.HepG2.Liver_Cell_line.ENCODE.ENCSR635FRH.c1	shRNA	PCBP1	HepG2	Liver_Cell_line	ENCODE	ENCSR635FRH	c1	1	200.81		row_36	No	quant_nes
shRNA.PCBP1.HepG2.Liver_Cell_line.ENCODE.ENCSR635FRH.c2	shRNA	PCBP1	HepG2	Liver_Cell_line	ENCODE	ENCSR635FRH	c2	1	212.15		row_37	No	total_enrichment
shRNA.PCBP1.HepG2.Liver_Cell_line.ENCODE.ENCSR635FRH.c2	shRNA	PCBP1	HepG2	Liver_Cell_line	ENCODE	ENCSR635FRH	c2	1	212.15		row_37	No	local_enrichment
shRNA.PCBP1.HepG2.Liver_Cell_line.ENCODE.ENCSR635FRH.c2	shRNA	PCBP1	HepG2	Liver_Cell_line	ENCODE	ENCSR635FRH	c2	1	212.15		row_37	No	delta
shRNA.PCBP1.HepG2.Liver_Cell_line.ENCODE.ENCSR635FRH.c2	shRNA	PCBP1	HepG2	Liver_Cell_line	ENCODE	ENCSR635FRH	c2	1	212.15		row_37	No	quant_nes
shRNA.RBM15.K562.Haematopoietic_Cell_line.ENCODE.ENCSR385UPQ.k1	shRNA	RBM15	K562	Haematopoietic_Cell_line	ENCODE	ENCSR385UPQ	k1	-1	10.2	0.270928741527752	row_38	Yes	total_enrichment
shRNA.RBM15.K562.Haematopoietic_Cell_line.ENCODE.ENCSR385UPQ.k1	shRNA	RBM15	K562	Haematopoietic_Cell_line	ENCODE	ENCSR385UPQ	k1	-1	10.2	0.270928741527752	row_38	Yes	local_enrichment
shRNA.RBM15.K562.Haematopoietic_Cell_line.ENCODE.ENCSR385UPQ.k1	shRNA	RBM15	K562	Haematopoietic_Cell_line	ENCODE	ENCSR385UPQ	k1	-1	10.2	0.270928741527752	row_38	Yes	delta
shRNA.RBM15.K562.Haematopoietic_Cell_line.ENCODE.ENCSR385UPQ.k1	shRNA	RBM15	K562	Haematopoietic_Cell_line	ENCODE	ENCSR385UPQ	k1	-1	10.2	0.270928741527752	row_38	Yes	quant_nes
shRNA.RBM15.K562.Haematopoietic_Cell_line.ENCODE.ENCSR385UPQ.k2	shRNA	RBM15	K562	Haematopoietic_Cell_line	ENCODE	ENCSR385UPQ	k2	-1	11.05	0.270928741527752	row_39	Yes	total_enrichment
shRNA.RBM15.K562.Haematopoietic_Cell_line.ENCODE.ENCSR385UPQ.k2	shRNA	RBM15	K562	Haematopoietic_Cell_line	ENCODE	ENCSR385UPQ	k2	-1	11.05	0.270928741527752	row_39	Yes	local_enrichment
shRNA.RBM15.K562.Haematopoietic_Cell_line.ENCODE.ENCSR385UPQ.k2	shRNA	RBM15	K562	Haematopoietic_Cell_line	ENCODE	ENCSR385UPQ	k2	-1	11.05	0.270928741527752	row_39	Yes	delta
shRNA.RBM15.K562.Haematopoietic_Cell_line.ENCODE.ENCSR385UPQ.k2	shRNA	RBM15	K562	Haematopoietic_Cell_line	ENCODE	ENCSR385UPQ	k2	-1	11.05	0.270928741527752	row_39	Yes	quant_nes
shRNA.RBM15.K562.Haematopoietic_Cell_line.ENCODE.ENCSR385UPQ.c1	shRNA	RBM15	K562	Haematopoietic_Cell_line	ENCODE	ENCSR385UPQ	c1	1	14.1		row_40	No	total_enrichment
shRNA.RBM15.K562.Haematopoietic_Cell_line.ENCODE.ENCSR385UPQ.c1	shRNA	RBM15	K562	Haematopoietic_Cell_line	ENCODE	ENCSR385UPQ	c1	1	14.1		row_40	No	local_enrichment
shRNA.RBM15.K562.Haematopoietic_Cell_line.ENCODE.ENCSR385UPQ.c1	shRNA	RBM15	K562	Haematopoietic_Cell_line	ENCODE	ENCSR385UPQ	c1	1	14.1		row_40	No	delta
shRNA.RBM15.K562.Haematopoietic_Cell_line.ENCODE.ENCSR385UPQ.c1	shRNA	RBM15	K562	Haematopoietic_Cell_line	ENCODE	ENCSR385UPQ	c1	1	14.1		row_40	No	quant_nes
shRNA.RBM15.K562.Haematopoietic_Cell_line.ENCODE.ENCSR385UPQ.c2	shRNA	RBM15	K562	Haematopoietic_Cell_line	ENCODE	ENCSR385UPQ	c2	1	14.85		row_41	No	total_enrichment
shRNA.RBM15.K562.Haematopoietic_Cell_line.ENCODE.ENCSR385UPQ.c2	shRNA	RBM15	K562	Haematopoietic_Cell_line	ENCODE	ENCSR385UPQ	c2	1	14.85		row_41	No	local_enrichment
shRNA.RBM15.K562.Haematopoietic_Cell_line.ENCODE.ENCSR385UPQ.c2	shRNA	RBM15	K562	Haematopoietic_Cell_line	ENCODE	ENCSR385UPQ	c2	1	14.85		row_41	No	delta
shRNA.RBM15.K562.Haematopoietic_Cell_line.ENCODE.ENCSR385UPQ.c2	shRNA	RBM15	K562	Haematopoietic_Cell_line	ENCODE	ENCSR385UPQ	c2	1	14.85		row_41	No	quant_nes
shRNA.SAFB2.K562.Haematopoietic_Cell_line.ENCODE.ENCSR770LYW.k1	shRNA	SAFB2	K562	Haematopoietic_Cell_line	ENCODE	ENCSR770LYW	k1	-1	38.24	0.116337673246535	row_42	No	total_enrichment
shRNA.SAFB2.K562.Haematopoietic_Cell_line.ENCODE.ENCSR770LYW.k1	shRNA	SAFB2	K562	Haematopoietic_Cell_line	ENCODE	ENCSR770LYW	k1	-1	38.24	0.116337673246535	row_42	No	local_enrichment
shRNA.SAFB2.K562.Haematopoietic_Cell_line.ENCODE.ENCSR770LYW.k1	shRNA	SAFB2	K562	Haematopoietic_Cell_line	ENCODE	ENCSR770LYW	k1	-1	38.24	0.116337673246535	row_42	No	delta
shRNA.SAFB2.K562.Haematopoietic_Cell_line.ENCODE.ENCSR770LYW.k1	shRNA	SAFB2	K562	Haematopoietic_Cell_line	ENCODE	ENCSR770LYW	k1	-1	38.24	0.116337673246535	row_42	No	quant_nes
shRNA.SAFB2.K562.Haematopoietic_Cell_line.ENCODE.ENCSR770LYW.k2	shRNA	SAFB2	K562	Haematopoietic_Cell_line	ENCODE	ENCSR770LYW	k2	-1	45.92	0.116337673246535	row_43	No	total_enrichment
shRNA.SAFB2.K562.Haematopoietic_Cell_line.ENCODE.ENCSR770LYW.k2	shRNA	SAFB2	K562	Haematopoietic_Cell_line	ENCODE	ENCSR770LYW	k2	-1	45.92	0.116337673246535	row_43	No	local_enrichment
shRNA.SAFB2.K562.Haematopoietic_Cell_line.ENCODE.ENCSR770LYW.k2	shRNA	SAFB2	K562	Haematopoietic_Cell_line	ENCODE	ENCSR770LYW	k2	-1	45.92	0.116337673246535	row_43	No	delta
shRNA.SAFB2.K562.Haematopoietic_Cell_line.ENCODE.ENCSR770LYW.k2	shRNA	SAFB2	K562	Haematopoietic_Cell_line	ENCODE	ENCSR770LYW	k2	-1	45.92	0.116337673246535	row_43	No	quant_nes
shRNA.SAFB2.K562.Haematopoietic_Cell_line.ENCODE.ENCSR770LYW.c1	shRNA	SAFB2	K562	Haematopoietic_Cell_line	ENCODE	ENCSR770LYW	c1	1	46.83		row_44	No	total_enrichment
shRNA.SAFB2.K562.Haematopoietic_Cell_line.ENCODE.ENCSR770LYW.c1	shRNA	SAFB2	K562	Haematopoietic_Cell_line	ENCODE	ENCSR770LYW	c1	1	46.83		row_44	No	local_enrichment
shRNA.SAFB2.K562.Haematopoietic_Cell_line.ENCODE.ENCSR770LYW.c1	shRNA	SAFB2	K562	Haematopoietic_Cell_line	ENCODE	ENCSR770LYW	c1	1	46.83		row_44	No	delta
shRNA.SAFB2.K562.Haematopoietic_Cell_line.ENCODE.ENCSR770LYW.c1	shRNA	SAFB2	K562	Haematopoietic_Cell_line	ENCODE	ENCSR770LYW	c1	1	46.83		row_44	No	quant_nes
shRNA.SAFB2.K562.Haematopoietic_Cell_line.ENCODE.ENCSR770LYW.c2	shRNA	SAFB2	K562	Haematopoietic_Cell_line	ENCODE	ENCSR770LYW	c2	1	48.41		row_45	No	total_enrichment
shRNA.SAFB2.K562.Haematopoietic_Cell_line.ENCODE.ENCSR770LYW.c2	shRNA	SAFB2	K562	Haematopoietic_Cell_line	ENCODE	ENCSR770LYW	c2	1	48.41		row_45	No	local_enrichment
shRNA.SAFB2.K562.Haematopoietic_Cell_line.ENCODE.ENCSR770LYW.c2	shRNA	SAFB2	K562	Haematopoietic_Cell_line	ENCODE	ENCSR770LYW	c2	1	48.41		row_45	No	delta
shRNA.SAFB2.K562.Haematopoietic_Cell_line.ENCODE.ENCSR770LYW.c2	shRNA	SAFB2	K562	Haematopoietic_Cell_line	ENCODE	ENCSR770LYW	c2	1	48.41		row_45	No	quant_nes
CRISPRi.NR4A1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR357LVC.k1	CRISPRi	NR4A1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR357LVC	k1	-1	7.46	0.484097756946769	row_46	Yes	total_enrichment
CRISPRi.NR4A1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR357LVC.k1	CRISPRi	NR4A1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR357LVC	k1	-1	7.46	0.484097756946769	row_46	Yes	local_enrichment
CRISPRi.NR4A1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR357LVC.k1	CRISPRi	NR4A1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR357LVC	k1	-1	7.46	0.484097756946769	row_46	Yes	delta
CRISPRi.NR4A1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR357LVC.k1	CRISPRi	NR4A1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR357LVC	k1	-1	7.46	0.484097756946769	row_46	Yes	quant_nes
CRISPRi.NR4A1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR357LVC.k2	CRISPRi	NR4A1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR357LVC	k2	-1	7.95	0.484097756946769	row_47	Yes	total_enrichment
CRISPRi.NR4A1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR357LVC.k2	CRISPRi	NR4A1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR357LVC	k2	-1	7.95	0.484097756946769	row_47	Yes	local_enrichment
CRISPRi.NR4A1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR357LVC.k2	CRISPRi	NR4A1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR357LVC	k2	-1	7.95	0.484097756946769	row_47	Yes	delta
CRISPRi.NR4A1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR357LVC.k2	CRISPRi	NR4A1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR357LVC	k2	-1	7.95	0.484097756946769	row_47	Yes	quant_nes
CRISPRi.NR4A1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR357LVC.c1	CRISPRi	NR4A1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR357LVC	c1	1	14.35		row_48	No	total_enrichment
CRISPRi.NR4A1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR357LVC.c1	CRISPRi	NR4A1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR357LVC	c1	1	14.35		row_48	No	local_enrichment
CRISPRi.NR4A1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR357LVC.c1	CRISPRi	NR4A1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR357LVC	c1	1	14.35		row_48	No	delta
CRISPRi.NR4A1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR357LVC.c1	CRISPRi	NR4A1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR357LVC	c1	1	14.35		row_48	No	quant_nes
CRISPRi.NR4A1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR357LVC.c2	CRISPRi	NR4A1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR357LVC	c2	1	15.52		row_49	No	total_enrichment
CRISPRi.NR4A1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR357LVC.c2	CRISPRi	NR4A1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR357LVC	c2	1	15.52		row_49	No	local_enrichment
CRISPRi.NR4A1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR357LVC.c2	CRISPRi	NR4A1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR357LVC	c2	1	15.52		row_49	No	delta
CRISPRi.NR4A1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR357LVC.c2	CRISPRi	NR4A1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR357LVC	c2	1	15.52		row_49	No	quant_nes
siRNA.BHLHE40.K562.Haematopoietic_Cell_line.ENCODE.ENCSR626SFM.k1	siRNA	BHLHE40	K562	Haematopoietic_Cell_line	ENCODE	ENCSR626SFM	k1	-1	71.86	0.0801403919274642	row_50	No	total_enrichment
siRNA.BHLHE40.K562.Haematopoietic_Cell_line.ENCODE.ENCSR626SFM.k1	siRNA	BHLHE40	K562	Haematopoietic_Cell_line	ENCODE	ENCSR626SFM	k1	-1	71.86	0.0801403919274642	row_50	No	local_enrichment
siRNA.BHLHE40.K562.Haematopoietic_Cell_line.ENCODE.ENCSR626SFM.k1	siRNA	BHLHE40	K562	Haematopoietic_Cell_line	ENCODE	ENCSR626SFM	k1	-1	71.86	0.0801403919274642	row_50	No	delta
siRNA.BHLHE40.K562.Haematopoietic_Cell_line.ENCODE.ENCSR626SFM.k1	siRNA	BHLHE40	K562	Haematopoietic_Cell_line	ENCODE	ENCSR626SFM	k1	-1	71.86	0.0801403919274642	row_50	No	quant_nes
siRNA.BHLHE40.K562.Haematopoietic_Cell_line.ENCODE.ENCSR626SFM.k2	siRNA	BHLHE40	K562	Haematopoietic_Cell_line	ENCODE	ENCSR626SFM	k2	-1	148.29	0.0801403919274642	row_51	No	total_enrichment
siRNA.BHLHE40.K562.Haematopoietic_Cell_line.ENCODE.ENCSR626SFM.k2	siRNA	BHLHE40	K562	Haematopoietic_Cell_line	ENCODE	ENCSR626SFM	k2	-1	148.29	0.0801403919274642	row_51	No	local_enrichment
siRNA.BHLHE40.K562.Haematopoietic_Cell_line.ENCODE.ENCSR626SFM.k2	siRNA	BHLHE40	K562	Haematopoietic_Cell_line	ENCODE	ENCSR626SFM	k2	-1	148.29	0.0801403919274642	row_51	No	delta
siRNA.BHLHE40.K562.Haematopoietic_Cell_line.ENCODE.ENCSR626SFM.k2	siRNA	BHLHE40	K562	Haematopoietic_Cell_line	ENCODE	ENCSR626SFM	k2	-1	148.29	0.0801403919274642	row_51	No	quant_nes
siRNA.BHLHE40.K562.Haematopoietic_Cell_line.ENCODE.ENCSR626SFM.c1	siRNA	BHLHE40	K562	Haematopoietic_Cell_line	ENCODE	ENCSR626SFM	c1	1	77.79		row_52	No	total_enrichment
siRNA.BHLHE40.K562.Haematopoietic_Cell_line.ENCODE.ENCSR626SFM.c1	siRNA	BHLHE40	K562	Haematopoietic_Cell_line	ENCODE	ENCSR626SFM	c1	1	77.79		row_52	No	local_enrichment
siRNA.BHLHE40.K562.Haematopoietic_Cell_line.ENCODE.ENCSR626SFM.c1	siRNA	BHLHE40	K562	Haematopoietic_Cell_line	ENCODE	ENCSR626SFM	c1	1	77.79		row_52	No	delta
siRNA.BHLHE40.K562.Haematopoietic_Cell_line.ENCODE.ENCSR626SFM.c1	siRNA	BHLHE40	K562	Haematopoietic_Cell_line	ENCODE	ENCSR626SFM	c1	1	77.79		row_52	No	quant_nes
siRNA.BHLHE40.K562.Haematopoietic_Cell_line.ENCODE.ENCSR626SFM.c2	siRNA	BHLHE40	K562	Haematopoietic_Cell_line	ENCODE	ENCSR626SFM	c2	1	161.54		row_53	No	total_enrichment
siRNA.BHLHE40.K562.Haematopoietic_Cell_line.ENCODE.ENCSR626SFM.c2	siRNA	BHLHE40	K562	Haematopoietic_Cell_line	ENCODE	ENCSR626SFM	c2	1	161.54		row_53	No	local_enrichment
siRNA.BHLHE40.K562.Haematopoietic_Cell_line.ENCODE.ENCSR626SFM.c2	siRNA	BHLHE40	K562	Haematopoietic_Cell_line	ENCODE	ENCSR626SFM	c2	1	161.54		row_53	No	delta
siRNA.BHLHE40.K562.Haematopoietic_Cell_line.ENCODE.ENCSR626SFM.c2	siRNA	BHLHE40	K562	Haematopoietic_Cell_line	ENCODE	ENCSR626SFM	c2	1	161.54		row_53	No	quant_nes
shRNA.YBX3.HepG2.Liver_Cell_line.ENCODE.ENCSR494VSD.k1	shRNA	YBX3	HepG2	Liver_Cell_line	ENCODE	ENCSR494VSD	k1	-1			row_54	No	total_enrichment
shRNA.YBX3.HepG2.Liver_Cell_line.ENCODE.ENCSR494VSD.k1	shRNA	YBX3	HepG2	Liver_Cell_line	ENCODE	ENCSR494VSD	k1	-1			row_54	No	local_enrichment
shRNA.YBX3.HepG2.Liver_Cell_line.ENCODE.ENCSR494VSD.k1	shRNA	YBX3	HepG2	Liver_Cell_line	ENCODE	ENCSR494VSD	k1	-1			row_54	No	delta
shRNA.YBX3.HepG2.Liver_Cell_line.ENCODE.ENCSR494VSD.k1	shRNA	YBX3	HepG2	Liver_Cell_line	ENCODE	ENCSR494VSD	k1	-1			row_54	No	quant_nes
shRNA.YBX3.HepG2.Liver_Cell_line.ENCODE.ENCSR494VSD.k2	shRNA	YBX3	HepG2	Liver_Cell_line	ENCODE	ENCSR494VSD	k2	-1			row_55	No	total_enrichment
shRNA.YBX3.HepG2.Liver_Cell_line.ENCODE.ENCSR494VSD.k2	shRNA	YBX3	HepG2	Liver_Cell_line	ENCODE	ENCSR494VSD	k2	-1			row_55	No	local_enrichment
shRNA.YBX3.HepG2.Liver_Cell_line.ENCODE.ENCSR494VSD.k2	shRNA	YBX3	HepG2	Liver_Cell_line	ENCODE	ENCSR494VSD	k2	-1			row_55	No	delta
shRNA.YBX3.HepG2.Liver_Cell_line.ENCODE.ENCSR494VSD.k2	shRNA	YBX3	HepG2	Liver_Cell_line	ENCODE	ENCSR494VSD	k2	-1			row_55	No	quant_nes
shRNA.YBX3.HepG2.Liver_Cell_line.ENCODE.ENCSR494VSD.c1	shRNA	YBX3	HepG2	Liver_Cell_line	ENCODE	ENCSR494VSD	c1	1			row_56	No	total_enrichment
shRNA.YBX3.HepG2.Liver_Cell_line.ENCODE.ENCSR494VSD.c1	shRNA	YBX3	HepG2	Liver_Cell_line	ENCODE	ENCSR494VSD	c1	1			row_56	No	local_enrichment
shRNA.YBX3.HepG2.Liver_Cell_line.ENCODE.ENCSR494VSD.c1	shRNA	YBX3	HepG2	Liver_Cell_line	ENCODE	ENCSR494VSD	c1	1			row_56	No	delta
shRNA.YBX3.HepG2.Liver_Cell_line.ENCODE.ENCSR494VSD.c1	shRNA	YBX3	HepG2	Liver_Cell_line	ENCODE	ENCSR494VSD	c1	1			row_56	No	quant_nes
shRNA.YBX3.HepG2.Liver_Cell_line.ENCODE.ENCSR494VSD.c2	shRNA	YBX3	HepG2	Liver_Cell_line	ENCODE	ENCSR494VSD	c2	1			row_57	No	total_enrichment
shRNA.YBX3.HepG2.Liver_Cell_line.ENCODE.ENCSR494VSD.c2	shRNA	YBX3	HepG2	Liver_Cell_line	ENCODE	ENCSR494VSD	c2	1			row_57	No	local_enrichment
shRNA.YBX3.HepG2.Liver_Cell_line.ENCODE.ENCSR494VSD.c2	shRNA	YBX3	HepG2	Liver_Cell_line	ENCODE	ENCSR494VSD	c2	1			row_57	No	delta
shRNA.YBX3.HepG2.Liver_Cell_line.ENCODE.ENCSR494VSD.c2	shRNA	YBX3	HepG2	Liver_Cell_line	ENCODE	ENCSR494VSD	c2	1			row_57	No	quant_nes
shRNA.RBFOX2.HepG2.Liver_Cell_line.ENCODE.ENCSR767LLP.k1	shRNA	RBFOX2	HepG2	Liver_Cell_line	ENCODE	ENCSR767LLP	k1	-1	4.14	0.7326007326007329	row_58	Yes	total_enrichment
shRNA.RBFOX2.HepG2.Liver_Cell_line.ENCODE.ENCSR767LLP.k1	shRNA	RBFOX2	HepG2	Liver_Cell_line	ENCODE	ENCSR767LLP	k1	-1	4.14	0.7326007326007329	row_58	Yes	local_enrichment
shRNA.RBFOX2.HepG2.Liver_Cell_line.ENCODE.ENCSR767LLP.k1	shRNA	RBFOX2	HepG2	Liver_Cell_line	ENCODE	ENCSR767LLP	k1	-1	4.14	0.7326007326007329	row_58	Yes	delta
shRNA.RBFOX2.HepG2.Liver_Cell_line.ENCODE.ENCSR767LLP.k1	shRNA	RBFOX2	HepG2	Liver_Cell_line	ENCODE	ENCSR767LLP	k1	-1	4.14	0.7326007326007329	row_58	Yes	quant_nes
shRNA.RBFOX2.HepG2.Liver_Cell_line.ENCODE.ENCSR767LLP.k2	shRNA	RBFOX2	HepG2	Liver_Cell_line	ENCODE	ENCSR767LLP	k2	-1	3.89	0.7326007326007329	row_59	Yes	total_enrichment
shRNA.RBFOX2.HepG2.Liver_Cell_line.ENCODE.ENCSR767LLP.k2	shRNA	RBFOX2	HepG2	Liver_Cell_line	ENCODE	ENCSR767LLP	k2	-1	3.89	0.7326007326007329	row_59	Yes	local_enrichment
shRNA.RBFOX2.HepG2.Liver_Cell_line.ENCODE.ENCSR767LLP.k2	shRNA	RBFOX2	HepG2	Liver_Cell_line	ENCODE	ENCSR767LLP	k2	-1	3.89	0.7326007326007329	row_59	Yes	delta
shRNA.RBFOX2.HepG2.Liver_Cell_line.ENCODE.ENCSR767LLP.k2	shRNA	RBFOX2	HepG2	Liver_Cell_line	ENCODE	ENCSR767LLP	k2	-1	3.89	0.7326007326007329	row_59	Yes	quant_nes
shRNA.RBFOX2.HepG2.Liver_Cell_line.ENCODE.ENCSR767LLP.c1	shRNA	RBFOX2	HepG2	Liver_Cell_line	ENCODE	ENCSR767LLP	c1	1	15.03		row_60	No	total_enrichment
shRNA.RBFOX2.HepG2.Liver_Cell_line.ENCODE.ENCSR767LLP.c1	shRNA	RBFOX2	HepG2	Liver_Cell_line	ENCODE	ENCSR767LLP	c1	1	15.03		row_60	No	local_enrichment
shRNA.RBFOX2.HepG2.Liver_Cell_line.ENCODE.ENCSR767LLP.c1	shRNA	RBFOX2	HepG2	Liver_Cell_line	ENCODE	ENCSR767LLP	c1	1	15.03		row_60	No	delta
shRNA.RBFOX2.HepG2.Liver_Cell_line.ENCODE.ENCSR767LLP.c1	shRNA	RBFOX2	HepG2	Liver_Cell_line	ENCODE	ENCSR767LLP	c1	1	15.03		row_60	No	quant_nes
shRNA.RBFOX2.HepG2.Liver_Cell_line.ENCODE.ENCSR767LLP.c2	shRNA	RBFOX2	HepG2	Liver_Cell_line	ENCODE	ENCSR767LLP	c2	1	15.0		row_61	No	total_enrichment
shRNA.RBFOX2.HepG2.Liver_Cell_line.ENCODE.ENCSR767LLP.c2	shRNA	RBFOX2	HepG2	Liver_Cell_line	ENCODE	ENCSR767LLP	c2	1	15.0		row_61	No	local_enrichment
