	id	knockdown_method	target	cell	cell_type	platform	rep	sign	components
241	GSM1087801	Control	NAN	HEK293	LIN28B-not-induced-rep1-[Affymetrix]	GPL570	c1	1	local_enrichment
242	GSM1087801	Control	NAN	HEK293	LIN28B-not-induced-rep1-[Affymetrix]	GPL570	c1	1	delta
243	GSM1087801	Control	NAN	HEK293	LIN28B-not-induced-rep1-[Affymetrix]	GPL570	c1	1	quant_nes
244	GSM1087802	Control	NAN	HEK293	LIN28B-not-induced-rep2-[Affymetrix]	GPL570	c2	1	total_enrichment
245	GSM1087802	Control	NAN	HEK293	LIN28B-not-induced-rep2-[Affymetrix]	GPL570	c2	1	local_enrichment
246	GSM1087802	Control	NAN	HEK293	LIN28B-not-induced-rep2-[Affymetrix]	GPL570	c2	1	delta
247	GSM1087802	Control	NAN	HEK293	LIN28B-not-induced-rep2-[Affymetrix]	GPL570	c2	1	quant_nes
248	GSM851676	siRNA	RUNX1	SKNO-1	siRE-D2-SKNO1-E	GPL10558	NAN	-1	total_enrichment
249	GSM851676	siRNA	RUNX1	SKNO-1	siRE-D2-SKNO1-E	GPL10558	NAN	-1	local_enrichment
250	GSM851676	siRNA	RUNX1	SKNO-1	siRE-D2-SKNO1-E	GPL10558	NAN	-1	delta
251	GSM851676	siRNA	RUNX1	SKNO-1	siRE-D2-SKNO1-E	GPL10558	NAN	-1	quant_nes
252	GSM851677	Control	NAN	SKNO-1	siMM-D2-SKNO1-G	GPL10558	NAN	1	total_enrichment
253	GSM851677	Control	NAN	SKNO-1	siMM-D2-SKNO1-G	GPL10558	NAN	1	local_enrichment
254	GSM851677	Control	NAN	SKNO-1	siMM-D2-SKNO1-G	GPL10558	NAN	1	delta
255	GSM851677	Control	NAN	SKNO-1	siMM-D2-SKNO1-G	GPL10558	NAN	1	quant_nes
256	GSM851678	siRNA	RUNX1	SKNO-1	siRE-D4-SKNO1-I	GPL10558	NAN	-1	total_enrichment
257	GSM851678	siRNA	RUNX1	SKNO-1	siRE-D4-SKNO1-I	GPL10558	NAN	-1	local_enrichment
258	GSM851678	siRNA	RUNX1	SKNO-1	siRE-D4-SKNO1-I	GPL10558	NAN	-1	delta
259	GSM851678	siRNA	RUNX1	SKNO-1	siRE-D4-SKNO1-I	GPL10558	NAN	-1	quant_nes
260	GSM851679	Control	NAN	SKNO-1	siMM-D4-SKNO1-K	GPL10558	NAN	1	total_enrichment
261	GSM851679	Control	NAN	SKNO-1	siMM-D4-SKNO1-K	GPL10558	NAN	1	local_enrichment
262	GSM851679	Control	NAN	SKNO-1	siMM-D4-SKNO1-K	GPL10558	NAN	1	delta
263	GSM851679	Control	NAN	SKNO-1	siMM-D4-SKNO1-K	GPL10558	NAN	1	quant_nes
264	GSM851680	siRNA	RUNX1	SKNO-1	siRE-D7-SKNO1-B	GPL10558	NAN	-1	total_enrichment
265	GSM851680	siRNA	RUNX1	SKNO-1	siRE-D7-SKNO1-B	GPL10558	NAN	-1	local_enrichment
266	GSM851680	siRNA	RUNX1	SKNO-1	siRE-D7-SKNO1-B	GPL10558	NAN	-1	delta
267	GSM851680	siRNA	RUNX1	SKNO-1	siRE-D7-SKNO1-B	GPL10558	NAN	-1	quant_nes
268	GSM851681	Control	NAN	SKNO-1	siMM-D7-SKNO1-D	GPL10558	NAN	1	total_enrichment
269	GSM851681	Control	NAN	SKNO-1	siMM-D7-SKNO1-D	GPL10558	NAN	1	local_enrichment
270	GSM851681	Control	NAN	SKNO-1	siMM-D7-SKNO1-D	GPL10558	NAN	1	delta
271	GSM851681	Control	NAN	SKNO-1	siMM-D7-SKNO1-D	GPL10558	NAN	1	quant_nes
272	GSM851682	siRNA	RUNX1	SKNO-1	siRE-D10-SKNO1-F	GPL10558	NAN	-1	total_enrichment
273	GSM851682	siRNA	RUNX1	SKNO-1	siRE-D10-SKNO1-F	GPL10558	NAN	-1	local_enrichment
274	GSM851682	siRNA	RUNX1	SKNO-1	siRE-D10-SKNO1-F	GPL10558	NAN	-1	delta
275	GSM851682	siRNA	RUNX1	SKNO-1	siRE-D10-SKNO1-F	GPL10558	NAN	-1	quant_nes
276	GSM851683	Control	NAN	SKNO-1	siMM-D10-SKNO1-H	GPL10558	NAN	1	total_enrichment
277	GSM851683	Control	NAN	SKNO-1	siMM-D10-SKNO1-H	GPL10558	NAN	1	local_enrichment
278	GSM851683	Control	NAN	SKNO-1	siMM-D10-SKNO1-H	GPL10558	NAN	1	delta
279	GSM851683	Control	NAN	SKNO-1	siMM-D10-SKNO1-H	GPL10558	NAN	1	quant_nes
280	GSM851684	Control	NAN	Kasumi-1	L852-1-J	GPL10558	NAN	1	total_enrichment
281	GSM851684	Control	NAN	Kasumi-1	L852-1-J	GPL10558	NAN	1	local_enrichment
282	GSM851684	Control	NAN	Kasumi-1	L852-1-J	GPL10558	NAN	1	delta
283	GSM851684	Control	NAN	Kasumi-1	L852-1-J	GPL10558	NAN	1	quant_nes
284	GSM851685	siRNA	RUNX1	Kasumi-1	L852-2-L	GPL10558	NAN	-1	total_enrichment
285	GSM851685	siRNA	RUNX1	Kasumi-1	L852-2-L	GPL10558	NAN	-1	local_enrichment
286	GSM851685	siRNA	RUNX1	Kasumi-1	L852-2-L	GPL10558	NAN	-1	delta
287	GSM851685	siRNA	RUNX1	Kasumi-1	L852-2-L	GPL10558	NAN	-1	quant_nes
288	GSM28627	Control	NAN	HEK-293	Uninfected-control-0a	GPL201	NAN	1	total_enrichment
289	GSM28627	Control	NAN	HEK-293	Uninfected-control-0a	GPL201	NAN	1	local_enrichment
290	GSM28627	Control	NAN	HEK-293	Uninfected-control-0a	GPL201	NAN	1	delta
291	GSM28627	Control	NAN	HEK-293	Uninfected-control-0a	GPL201	NAN	1	quant_nes
292	GSM28628	Control	NAN	HEK-293	Uninfected-control-0b	GPL201	NAN	1	total_enrichment
293	GSM28628	Control	NAN	HEK-293	Uninfected-control-0b	GPL201	NAN	1	local_enrichment
294	GSM28628	Control	NAN	HEK-293	Uninfected-control-0b	GPL201	NAN	1	delta
295	GSM28628	Control	NAN	HEK-293	Uninfected-control-0b	GPL201	NAN	1	quant_nes
296	GSM28629	Control	NAN	HEK-293	Uninfected-control-0c	GPL201	NAN	1	total_enrichment
297	GSM28629	Control	NAN	HEK-293	Uninfected-control-0c	GPL201	NAN	1	local_enrichment
298	GSM28629	Control	NAN	HEK-293	Uninfected-control-0c	GPL201	NAN	1	delta
299	GSM28629	Control	NAN	HEK-293	Uninfected-control-0c	GPL201	NAN	1	quant_nes
300	GSM28630	Control	NAN	HEK-293	Uninfected-control-4a	GPL201	NAN	1	total_enrichment
301	GSM28630	Control	NAN	HEK-293	Uninfected-control-4a	GPL201	NAN	1	local_enrichment
302	GSM28630	Control	NAN	HEK-293	Uninfected-control-4a	GPL201	NAN	1	delta
303	GSM28630	Control	NAN	HEK-293	Uninfected-control-4a	GPL201	NAN	1	quant_nes
304	GSM28631	Control	NAN	HEK-293	Uninfected-control-4b	GPL201	NAN	1	total_enrichment
305	GSM28631	Control	NAN	HEK-293	Uninfected-control-4b	GPL201	NAN	1	local_enrichment
306	GSM28631	Control	NAN	HEK-293	Uninfected-control-4b	GPL201	NAN	1	delta
307	GSM28631	Control	NAN	HEK-293	Uninfected-control-4b	GPL201	NAN	1	quant_nes
308	GSM28632	Control	NAN	HEK-293	Uninfected-control-4c	GPL201	NAN	1	total_enrichment
309	GSM28632	Control	NAN	HEK-293	Uninfected-control-4c	GPL201	NAN	1	local_enrichment
310	GSM28632	Control	NAN	HEK-293	Uninfected-control-4c	GPL201	NAN	1	delta
311	GSM28632	Control	NAN	HEK-293	Uninfected-control-4c	GPL201	NAN	1	quant_nes
312	GSM28633	Control	NAN	HEK-293	LacZ-control-0a	GPL201	NAN	1	total_enrichment
313	GSM28633	Control	NAN	HEK-293	LacZ-control-0a	GPL201	NAN	1	local_enrichment
314	GSM28633	Control	NAN	HEK-293	LacZ-control-0a	GPL201	NAN	1	delta
315	GSM28633	Control	NAN	HEK-293	LacZ-control-0a	GPL201	NAN	1	quant_nes
316	GSM28634	Control	NAN	HEK-293	LacZ-control-0b	GPL201	NAN	1	total_enrichment
317	GSM28634	Control	NAN	HEK-293	LacZ-control-0b	GPL201	NAN	1	local_enrichment
318	GSM28634	Control	NAN	HEK-293	LacZ-control-0b	GPL201	NAN	1	delta
319	GSM28634	Control	NAN	HEK-293	LacZ-control-0b	GPL201	NAN	1	quant_nes
320	GSM28635	Control	NAN	HEK-293	LacZ-control-0c	GPL201	NAN	1	total_enrichment
321	GSM28635	Control	NAN	HEK-293	LacZ-control-0c	GPL201	NAN	1	local_enrichment
322	GSM28635	Control	NAN	HEK-293	LacZ-control-0c	GPL201	NAN	1	delta
323	GSM28635	Control	NAN	HEK-293	LacZ-control-0c	GPL201	NAN	1	quant_nes
324	GSM28636	Control	NAN	HEK-293	LacZ-control-4a	GPL201	NAN	1	total_enrichment
325	GSM28636	Control	NAN	HEK-293	LacZ-control-4a	GPL201	NAN	1	local_enrichment
326	GSM28636	Control	NAN	HEK-293	LacZ-control-4a	GPL201	NAN	1	delta
327	GSM28636	Control	NAN	HEK-293	LacZ-control-4a	GPL201	NAN	1	quant_nes
328	GSM28637	Control	NAN	HEK-293	LacZ-control-4b	GPL201	NAN	1	total_enrichment
329	GSM28637	Control	NAN	HEK-293	LacZ-control-4b	GPL201	NAN	1	local_enrichment
330	GSM28637	Control	NAN	HEK-293	LacZ-control-4b	GPL201	NAN	1	delta
331	GSM28637	Control	NAN	HEK-293	LacZ-control-4b	GPL201	NAN	1	quant_nes
332	GSM28638	Control	NAN	HEK-293	LacZ-control-4c	GPL201	NAN	1	total_enrichment
333	GSM28638	Control	NAN	HEK-293	LacZ-control-4c	GPL201	NAN	1	local_enrichment
334	GSM28638	Control	NAN	HEK-293	LacZ-control-4c	GPL201	NAN	1	delta
335	GSM28638	Control	NAN	HEK-293	LacZ-control-4c	GPL201	NAN	1	quant_nes
336	GSM28639	siRNA	ATM	HEK-293	ATM-siRNA-0a	GPL201	NAN	-1	total_enrichment
337	GSM28639	siRNA	ATM	HEK-293	ATM-siRNA-0a	GPL201	NAN	-1	local_enrichment
338	GSM28639	siRNA	ATM	HEK-293	ATM-siRNA-0a	GPL201	NAN	-1	delta
339	GSM28639	siRNA	ATM	HEK-293	ATM-siRNA-0a	GPL201	NAN	-1	quant_nes
340	GSM28640	siRNA	ATM	HEK-293	ATM-siRNA-0b	GPL201	NAN	-1	total_enrichment
341	GSM28640	siRNA	ATM	HEK-293	ATM-siRNA-0b	GPL201	NAN	-1	local_enrichment
342	GSM28640	siRNA	ATM	HEK-293	ATM-siRNA-0b	GPL201	NAN	-1	delta
343	GSM28640	siRNA	ATM	HEK-293	ATM-siRNA-0b	GPL201	NAN	-1	quant_nes
344	GSM28641	siRNA	ATM	HEK-293	ATM-siRNA-0c	GPL201	NAN	-1	total_enrichment
345	GSM28641	siRNA	ATM	HEK-293	ATM-siRNA-0c	GPL201	NAN	-1	local_enrichment
346	GSM28641	siRNA	ATM	HEK-293	ATM-siRNA-0c	GPL201	NAN	-1	delta
347	GSM28641	siRNA	ATM	HEK-293	ATM-siRNA-0c	GPL201	NAN	-1	quant_nes
348	GSM28642	siRNA	ATM	HEK-293	ATM-siRNA-4a	GPL201	NAN	-1	total_enrichment
349	GSM28642	siRNA	ATM	HEK-293	ATM-siRNA-4a	GPL201	NAN	-1	local_enrichment
350	GSM28642	siRNA	ATM	HEK-293	ATM-siRNA-4a	GPL201	NAN	-1	delta
351	GSM28642	siRNA	ATM	HEK-293	ATM-siRNA-4a	GPL201	NAN	-1	quant_nes
352	GSM28643	siRNA	ATM	HEK-293	ATM-siRNA-4b	GPL201	NAN	-1	total_enrichment
353	GSM28643	siRNA	ATM	HEK-293	ATM-siRNA-4b	GPL201	NAN	-1	local_enrichment
354	GSM28643	siRNA	ATM	HEK-293	ATM-siRNA-4b	GPL201	NAN	-1	delta
355	GSM28643	siRNA	ATM	HEK-293	ATM-siRNA-4b	GPL201	NAN	-1	quant_nes
356	GSM28644	siRNA	ATM	HEK-293	ATM-siRNA-4c	GPL201	NAN	-1	total_enrichment
357	GSM28644	siRNA	ATM	HEK-293	ATM-siRNA-4c	GPL201	NAN	-1	local_enrichment
358	GSM28644	siRNA	ATM	HEK-293	ATM-siRNA-4c	GPL201	NAN	-1	delta
359	GSM28644	siRNA	ATM	HEK-293	ATM-siRNA-4c	GPL201	NAN	-1	quant_nes
360	GSM28645	siRNA	RELA	HEK-293	RelA-siRNA-0a	GPL201	NAN	-1	total_enrichment
361	GSM28645	siRNA	RELA	HEK-293	RelA-siRNA-0a	GPL201	NAN	-1	local_enrichment
362	GSM28645	siRNA	RELA	HEK-293	RelA-siRNA-0a	GPL201	NAN	-1	delta
363	GSM28645	siRNA	RELA	HEK-293	RelA-siRNA-0a	GPL201	NAN	-1	quant_nes
364	GSM28646	siRNA	RELA	HEK-293	RelA-siRNA-0b	GPL201	NAN	-1	total_enrichment
365	GSM28646	siRNA	RELA	HEK-293	RelA-siRNA-0b	GPL201	NAN	-1	local_enrichment
366	GSM28646	siRNA	RELA	HEK-293	RelA-siRNA-0b	GPL201	NAN	-1	delta
367	GSM28646	siRNA	RELA	HEK-293	RelA-siRNA-0b	GPL201	NAN	-1	quant_nes
368	GSM28647	siRNA	RELA	HEK-293	RelA-siRNA-0c	GPL201	NAN	-1	total_enrichment
369	GSM28647	siRNA	RELA	HEK-293	RelA-siRNA-0c	GPL201	NAN	-1	local_enrichment
370	GSM28647	siRNA	RELA	HEK-293	RelA-siRNA-0c	GPL201	NAN	-1	delta
371	GSM28647	siRNA	RELA	HEK-293	RelA-siRNA-0c	GPL201	NAN	-1	quant_nes
372	GSM28648	siRNA	RELA	HEK-293	RelA-siRNA-4a	GPL201	NAN	-1	total_enrichment
373	GSM28648	siRNA	RELA	HEK-293	RelA-siRNA-4a	GPL201	NAN	-1	local_enrichment
374	GSM28648	siRNA	RELA	HEK-293	RelA-siRNA-4a	GPL201	NAN	-1	delta
375	GSM28648	siRNA	RELA	HEK-293	RelA-siRNA-4a	GPL201	NAN	-1	quant_nes
376	GSM28649	siRNA	RELA	HEK-293	RelA-siRNA-4b	GPL201	NAN	-1	total_enrichment
377	GSM28649	siRNA	RELA	HEK-293	RelA-siRNA-4b	GPL201	NAN	-1	local_enrichment
378	GSM28649	siRNA	RELA	HEK-293	RelA-siRNA-4b	GPL201	NAN	-1	delta
379	GSM28649	siRNA	RELA	HEK-293	RelA-siRNA-4b	GPL201	NAN	-1	quant_nes
380	GSM28650	siRNA	RELA	HEK-293	RelA-siRNA-4c	GPL201	NAN	-1	total_enrichment
381	GSM28650	siRNA	RELA	HEK-293	RelA-siRNA-4c	GPL201	NAN	-1	local_enrichment
382	GSM28650	siRNA	RELA	HEK-293	RelA-siRNA-4c	GPL201	NAN	-1	delta
383	GSM28650	siRNA	RELA	HEK-293	RelA-siRNA-4c	GPL201	NAN	-1	quant_nes
384	GSM707161	siRNA	SNAI1	HEK-293	Snai1-rep-1	GPL6947	k1	-1	total_enrichment
385	GSM707161	siRNA	SNAI1	HEK-293	Snai1-rep-1	GPL6947	k1	-1	local_enrichment
386	GSM707161	siRNA	SNAI1	HEK-293	Snai1-rep-1	GPL6947	k1	-1	delta
387	GSM707161	siRNA	SNAI1	HEK-293	Snai1-rep-1	GPL6947	k1	-1	quant_nes
388	GSM707162	siRNA	SNAI1	HEK-293	Snai1-rep-2	GPL6947	k2	-1	total_enrichment
389	GSM707162	siRNA	SNAI1	HEK-293	Snai1-rep-2	GPL6947	k2	-1	local_enrichment
390	GSM707162	siRNA	SNAI1	HEK-293	Snai1-rep-2	GPL6947	k2	-1	delta
391	GSM707162	siRNA	SNAI1	HEK-293	Snai1-rep-2	GPL6947	k2	-1	quant_nes
392	GSM707163	Control	NAN	HEK-293	C-rep-1	GPL6947	c1	1	total_enrichment
393	GSM707163	Control	NAN	HEK-293	C-rep-1	GPL6947	c1	1	local_enrichment
394	GSM707163	Control	NAN	HEK-293	C-rep-1	GPL6947	c1	1	delta
395	GSM707163	Control	NAN	HEK-293	C-rep-1	GPL6947	c1	1	quant_nes
396	GSM707164	Control	NAN	HEK-293	C-rep-2	GPL6947	c2	1	total_enrichment
397	GSM707164	Control	NAN	HEK-293	C-rep-2	GPL6947	c2	1	local_enrichment
398	GSM707164	Control	NAN	HEK-293	C-rep-2	GPL6947	c2	1	delta
399	GSM707164	Control	NAN	HEK-293	C-rep-2	GPL6947	c2	1	quant_nes
400	GSM1132859	Control	NAN	HSY	HSY-CREB-control-biological-rep1	GPL570	c1	1	total_enrichment
401	GSM1132859	Control	NAN	HSY	HSY-CREB-control-biological-rep1	GPL570	c1	1	local_enrichment
402	GSM1132859	Control	NAN	HSY	HSY-CREB-control-biological-rep1	GPL570	c1	1	delta
403	GSM1132859	Control	NAN	HSY	HSY-CREB-control-biological-rep1	GPL570	c1	1	quant_nes
404	GSM1132860	Control	NAN	HSY	HSY-CREB-control-biological-rep2	GPL570	c2	1	total_enrichment
405	GSM1132860	Control	NAN	HSY	HSY-CREB-control-biological-rep2	GPL570	c2	1	local_enrichment
406	GSM1132860	Control	NAN	HSY	HSY-CREB-control-biological-rep2	GPL570	c2	1	delta
407	GSM1132860	Control	NAN	HSY	HSY-CREB-control-biological-rep2	GPL570	c2	1	quant_nes
408	GSM1132861	Control	NAN	HSY	HSY-CREB-control-biological-rep3	GPL570	c3	1	total_enrichment
409	GSM1132861	Control	NAN	HSY	HSY-CREB-control-biological-rep3	GPL570	c3	1	local_enrichment
410	GSM1132861	Control	NAN	HSY	HSY-CREB-control-biological-rep3	GPL570	c3	1	delta
411	GSM1132861	Control	NAN	HSY	HSY-CREB-control-biological-rep3	GPL570	c3	1	quant_nes
412	GSM1132865	Control	NAN	H3118-MEC	H3118-CREB-control-biological-rep1	GPL570	c1	1	total_enrichment
413	GSM1132865	Control	NAN	H3118-MEC	H3118-CREB-control-biological-rep1	GPL570	c1	1	local_enrichment
414	GSM1132865	Control	NAN	H3118-MEC	H3118-CREB-control-biological-rep1	GPL570	c1	1	delta
415	GSM1132865	Control	NAN	H3118-MEC	H3118-CREB-control-biological-rep1	GPL570	c1	1	quant_nes
416	GSM1132866	Control	NAN	H3118-MEC	H3118-CREB-control-biological-rep2	GPL570	c2	1	total_enrichment
417	GSM1132866	Control	NAN	H3118-MEC	H3118-CREB-control-biological-rep2	GPL570	c2	1	local_enrichment
418	GSM1132866	Control	NAN	H3118-MEC	H3118-CREB-control-biological-rep2	GPL570	c2	1	delta
419	GSM1132866	Control	NAN	H3118-MEC	H3118-CREB-control-biological-rep2	GPL570	c2	1	quant_nes
420	GSM1132867	Control	NAN	H3118-MEC	H3118-CREB-control-biological-rep3	GPL570	c3	1	total_enrichment
421	GSM1132867	Control	NAN	H3118-MEC	H3118-CREB-control-biological-rep3	GPL570	c3	1	local_enrichment
422	GSM1132867	Control	NAN	H3118-MEC	H3118-CREB-control-biological-rep3	GPL570	c3	1	delta
423	GSM1132867	Control	NAN	H3118-MEC	H3118-CREB-control-biological-rep3	GPL570	c3	1	quant_nes
424	GSM1924601	Control	NAN	BE2-C	CX-control-siRNA-transfected	GPL570	NAN	1	total_enrichment
425	GSM1924601	Control	NAN	BE2-C	CX-control-siRNA-transfected	GPL570	NAN	1	local_enrichment
426	GSM1924601	Control	NAN	BE2-C	CX-control-siRNA-transfected	GPL570	NAN	1	delta
427	GSM1924601	Control	NAN	BE2-C	CX-control-siRNA-transfected	GPL570	NAN	1	quant_nes
428	GSM1924602	siRNA	TFAP4	BE2-C	TFAP4-siRNA-1-transfected	GPL570	k1	-1	total_enrichment
429	GSM1924602	siRNA	TFAP4	BE2-C	TFAP4-siRNA-1-transfected	GPL570	k1	-1	local_enrichment
430	GSM1924602	siRNA	TFAP4	BE2-C	TFAP4-siRNA-1-transfected	GPL570	k1	-1	delta
431	GSM1924602	siRNA	TFAP4	BE2-C	TFAP4-siRNA-1-transfected	GPL570	k1	-1	quant_nes
432	GSM1924603	siRNA	TFAP4	BE2-C	TFAP4-siRNA-2-transfected	GPL570	k2	-1	total_enrichment
433	GSM1924603	siRNA	TFAP4	BE2-C	TFAP4-siRNA-2-transfected	GPL570	k2	-1	local_enrichment
434	GSM1924603	siRNA	TFAP4	BE2-C	TFAP4-siRNA-2-transfected	GPL570	k2	-1	delta
435	GSM1924603	siRNA	TFAP4	BE2-C	TFAP4-siRNA-2-transfected	GPL570	k2	-1	quant_nes
436	GSM1924604	siRNA	MYCN	BE2-C	MYCN-siRNA-1-transfected	GPL570	k1	-1	total_enrichment
437	GSM1924604	siRNA	MYCN	BE2-C	MYCN-siRNA-1-transfected	GPL570	k1	-1	local_enrichment
438	GSM1924604	siRNA	MYCN	BE2-C	MYCN-siRNA-1-transfected	GPL570	k1	-1	delta
439	GSM1924604	siRNA	MYCN	BE2-C	MYCN-siRNA-1-transfected	GPL570	k1	-1	quant_nes
440	GSM1924605	Control	NAN	BE2-C	TL-control-siRNA-transfected	GPL570	NAN	1	total_enrichment
441	GSM1924605	Control	NAN	BE2-C	TL-control-siRNA-transfected	GPL570	NAN	1	local_enrichment
442	GSM1924605	Control	NAN	BE2-C	TL-control-siRNA-transfected	GPL570	NAN	1	delta
443	GSM1924605	Control	NAN	BE2-C	TL-control-siRNA-transfected	GPL570	NAN	1	quant_nes
444	GSM1924606	siRNA	MYCN	BE2-C	MYCN-siRNA-2-transfected	GPL570	k2	-1	total_enrichment
445	GSM1924606	siRNA	MYCN	BE2-C	MYCN-siRNA-2-transfected	GPL570	k2	-1	local_enrichment
446	GSM1924606	siRNA	MYCN	BE2-C	MYCN-siRNA-2-transfected	GPL570	k2	-1	delta
447	GSM1924606	siRNA	MYCN	BE2-C	MYCN-siRNA-2-transfected	GPL570	k2	-1	quant_nes
448	GSM1607669	Control	NAN	SPC04	control-MYT1L-day7-Rep1	GPL10558	c1	1	total_enrichment
449	GSM1607669	Control	NAN	SPC04	control-MYT1L-day7-Rep1	GPL10558	c1	1	local_enrichment
450	GSM1607669	Control	NAN	SPC04	control-MYT1L-day7-Rep1	GPL10558	c1	1	delta
451	GSM1607669	Control	NAN	SPC04	control-MYT1L-day7-Rep1	GPL10558	c1	1	quant_nes
452	GSM1607670	Control	NAN	SPC04	control-MYT1L-day7-Rep2	GPL10558	c2	1	total_enrichment
453	GSM1607670	Control	NAN	SPC04	control-MYT1L-day7-Rep2	GPL10558	c2	1	local_enrichment
454	GSM1607670	Control	NAN	SPC04	control-MYT1L-day7-Rep2	GPL10558	c2	1	delta
455	GSM1607670	Control	NAN	SPC04	control-MYT1L-day7-Rep2	GPL10558	c2	1	quant_nes
456	GSM1607671	Control	NAN	SPC04	control-MYT1L-day7-Rep3	GPL10558	c3	1	total_enrichment
457	GSM1607671	Control	NAN	SPC04	control-MYT1L-day7-Rep3	GPL10558	c3	1	local_enrichment
458	GSM1607671	Control	NAN	SPC04	control-MYT1L-day7-Rep3	GPL10558	c3	1	delta
459	GSM1607671	Control	NAN	SPC04	control-MYT1L-day7-Rep3	GPL10558	c3	1	quant_nes
460	GSM1607672	Control	NAN	SPC04	control-MYT1L-day7-Rep4	GPL10558	c4	1	total_enrichment
461	GSM1607672	Control	NAN	SPC04	control-MYT1L-day7-Rep4	GPL10558	c4	1	local_enrichment
462	GSM1607672	Control	NAN	SPC04	control-MYT1L-day7-Rep4	GPL10558	c4	1	delta
463	GSM1607672	Control	NAN	SPC04	control-MYT1L-day7-Rep4	GPL10558	c4	1	quant_nes
464	GSM1607673	Control	NAN	SPC04	control-MEF2A-day7-Rep1	GPL10558	c1	1	total_enrichment
465	GSM1607673	Control	NAN	SPC04	control-MEF2A-day7-Rep1	GPL10558	c1	1	local_enrichment
466	GSM1607673	Control	NAN	SPC04	control-MEF2A-day7-Rep1	GPL10558	c1	1	delta
467	GSM1607673	Control	NAN	SPC04	control-MEF2A-day7-Rep1	GPL10558	c1	1	quant_nes
468	GSM1607674	Control	NAN	SPC04	control-MEF2A-day7-Rep2	GPL10558	c2	1	total_enrichment
469	GSM1607674	Control	NAN	SPC04	control-MEF2A-day7-Rep2	GPL10558	c2	1	local_enrichment
470	GSM1607674	Control	NAN	SPC04	control-MEF2A-day7-Rep2	GPL10558	c2	1	delta
471	GSM1607674	Control	NAN	SPC04	control-MEF2A-day7-Rep2	GPL10558	c2	1	quant_nes
472	GSM1607675	Control	NAN	SPC04	control-MEF2A-day7-Rep3	GPL10558	c3	1	total_enrichment
473	GSM1607675	Control	NAN	SPC04	control-MEF2A-day7-Rep3	GPL10558	c3	1	local_enrichment
474	GSM1607675	Control	NAN	SPC04	control-MEF2A-day7-Rep3	GPL10558	c3	1	delta
475	GSM1607675	Control	NAN	SPC04	control-MEF2A-day7-Rep3	GPL10558	c3	1	quant_nes
476	GSM1607678	Control	NAN	SPC04	control-MYT1L-day14-Rep1	GPL10558	c1	1	total_enrichment
477	GSM1607678	Control	NAN	SPC04	control-MYT1L-day14-Rep1	GPL10558	c1	1	local_enrichment
478	GSM1607678	Control	NAN	SPC04	control-MYT1L-day14-Rep1	GPL10558	c1	1	delta
479	GSM1607678	Control	NAN	SPC04	control-MYT1L-day14-Rep1	GPL10558	c1	1	quant_nes
480	GSM1607679	Control	NAN	SPC04	control-MYT1L-day14-Rep2	GPL10558	c2	1	total_enrichment
481	GSM1607679	Control	NAN	SPC04	control-MYT1L-day14-Rep2	GPL10558	c2	1	local_enrichment
482	GSM1607679	Control	NAN	SPC04	control-MYT1L-day14-Rep2	GPL10558	c2	1	delta
483	GSM1607679	Control	NAN	SPC04	control-MYT1L-day14-Rep2	GPL10558	c2	1	quant_nes
484	GSM1607680	Control	NAN	SPC04	control-MYT1L-day14-Rep3	GPL10558	c3	1	total_enrichment
485	GSM1607680	Control	NAN	SPC04	control-MYT1L-day14-Rep3	GPL10558	c3	1	local_enrichment
486	GSM1607680	Control	NAN	SPC04	control-MYT1L-day14-Rep3	GPL10558	c3	1	delta
487	GSM1607680	Control	NAN	SPC04	control-MYT1L-day14-Rep3	GPL10558	c3	1	quant_nes
488	GSM610340	Control	NAN	K562	Expression-in-K562-cells-following-TPA-induction-with-a-control-structure---rep-1	GPL5188	c1	1	total_enrichment
489	GSM610340	Control	NAN	K562	Expression-in-K562-cells-following-TPA-induction-with-a-control-structure---rep-1	GPL5188	c1	1	local_enrichment
490	GSM610340	Control	NAN	K562	Expression-in-K562-cells-following-TPA-induction-with-a-control-structure---rep-1	GPL5188	c1	1	delta
491	GSM610340	Control	NAN	K562	Expression-in-K562-cells-following-TPA-induction-with-a-control-structure---rep-1	GPL5188	c1	1	quant_nes
492	GSM610341	shRNA	RUNX1	K562	Expression-in-K562-cells-following-TPA-induction-with-a-RUNX1-KO-structure---rep-1	GPL5188	k1	-1	total_enrichment
493	GSM610341	shRNA	RUNX1	K562	Expression-in-K562-cells-following-TPA-induction-with-a-RUNX1-KO-structure---rep-1	GPL5188	k1	-1	local_enrichment
494	GSM610341	shRNA	RUNX1	K562	Expression-in-K562-cells-following-TPA-induction-with-a-RUNX1-KO-structure---rep-1	GPL5188	k1	-1	delta
495	GSM610341	shRNA	RUNX1	K562	Expression-in-K562-cells-following-TPA-induction-with-a-RUNX1-KO-structure---rep-1	GPL5188	k1	-1	quant_nes
496	GSM610342	Control	NAN	K562	Expression-in-K562-cells---rep-1	GPL5188	c1	1	total_enrichment
497	GSM610342	Control	NAN	K562	Expression-in-K562-cells---rep-1	GPL5188	c1	1	local_enrichment
498	GSM610342	Control	NAN	K562	Expression-in-K562-cells---rep-1	GPL5188	c1	1	delta
499	GSM610342	Control	NAN	K562	Expression-in-K562-cells---rep-1	GPL5188	c1	1	quant_nes
